ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
0,moldable,0,0,71176,0,71176,71176,completed
1,rigid,276,276,23140,0,22864,22864,completed
2,rigid,1053,1053,6133,0,5080,5080,completed
3,rigid,1053,1053,5026,0,3973,3973,completed
4,rigid,1054,1054,6306,0,5252,5252,completed
5,rigid,1054,1054,5220,0,4166,4166,completed
6,rigid,1054,1054,4891,0,3837,3837,completed
7,rigid,1054,1054,5601,0,4547,4547,completed
8,rigid,1054,1054,6049,0,4995,4995,completed
9,rigid,1054,1054,4881,0,3827,3827,completed
10,rigid,1223,1223,6020,0,4797,4797,completed
11,rigid,1223,1223,5844,0,4621,4621,completed
12,rigid,1223,1223,5745,0,4522,4522,completed
13,rigid,1225,1225,6236,0,5011,5011,completed
14,rigid,1228,1228,5240,0,4012,4012,completed
15,rigid,1233,1233,5492,0,4259,4259,completed
16,rigid,1234,1234,6107,0,4873,4873,completed
17,rigid,1234,1234,5871,0,4637,4637,completed
18,rigid,1234,1234,5703,0,4469,4469,completed
19,rigid,1235,1235,5285,0,4050,4050,completed
20,rigid,1624,1624,2407,0,783,783,completed
21,rigid,1630,1630,5956,0,4326,4326,completed
22,rigid,1630,1630,7044,0,5414,5414,completed
23,rigid,1630,1630,5529,0,3899,3899,completed
24,rigid,1641,1641,4397,0,2756,2756,completed
25,rigid,1681,1681,2413,0,732,732,completed
26,rigid,1723,1723,4522,0,2799,2799,completed
27,rigid,1942,1942,7076,0,5134,5134,completed
28,rigid,1942,1942,6577,0,4635,4635,completed
29,rigid,1942,1942,7745,0,5803,5803,completed
30,rigid,1942,1942,8280,0,6338,6338,completed
31,rigid,1942,1942,5848,0,3906,3906,completed
32,rigid,1942,1942,7115,0,5173,5173,completed
33,rigid,1942,1942,5159,0,3217,3217,completed
34,rigid,2616,2616,4109,0,1493,1493,completed
35,rigid,4273,4273,5255,0,982,982,completed
36,rigid,4273,4273,5398,0,1125,1125,completed
37,rigid,4273,4273,5139,0,866,866,completed
38,rigid,4275,4275,5137,0,862,862,completed
39,rigid,4277,4277,5143,0,866,866,completed
40,rigid,4278,4278,5149,0,871,871,completed
41,rigid,4278,4278,5147,0,869,869,completed
42,rigid,4278,4278,5389,0,1111,1111,completed
43,rigid,4278,4278,5725,0,1447,1447,completed
44,rigid,4578,4578,7346,0,2768,2768,completed
45,rigid,4739,4739,6854,0,2115,2115,completed
46,rigid,4900,4900,5205,0,305,305,completed
47,rigid,5332,5332,11740,0,6408,6408,completed
48,rigid,5332,5332,11057,0,5725,5725,completed
49,rigid,5332,5332,9514,0,4182,4182,completed
50,rigid,5332,5332,10836,0,5504,5504,completed
51,rigid,5332,5332,11940,0,6608,6608,completed
52,rigid,5332,5332,10549,0,5217,5217,completed
53,rigid,5332,5332,9395,0,4063,4063,completed
54,rigid,5332,5332,9620,0,4288,4288,completed
55,rigid,5332,5332,9470,0,4138,4138,completed
56,rigid,5333,5333,9135,0,3802,3802,completed
57,rigid,5333,5333,9590,0,4257,4257,completed
58,rigid,6059,6059,7270,0,1211,1211,completed
59,rigid,6540,6540,7283,9.09495e-13,743,743,completed
60,rigid,7455,7455,8204,0,749,749,completed
61,rigid,7478,7478,14347,0,6869,6869,completed
62,rigid,7478,7478,12658,0,5180,5180,completed
63,rigid,7478,7478,13773,0,6295,6295,completed
64,rigid,7478,7478,12779,0,5301,5301,completed
65,rigid,7478,7478,12910,0,5432,5432,completed
66,rigid,7478,7478,13004,0,5526,5526,completed
67,rigid,7478,7478,13117,0,5639,5639,completed
68,rigid,7514,7514,10391,0,2877,2877,completed
69,rigid,7595,7595,9087,0,1492,1492,completed
70,rigid,7678,7678,10688,0,3010,3010,completed
71,rigid,7859,7859,35256,0,27397,27397,completed
72,rigid,7862,7862,11085,0,3223,3223,completed
73,rigid,7896,7896,8957,0,1061,1061,completed
74,rigid,8346,8346,9163,0,817,817,completed
75,rigid,8356,8356,9518,0,1162,1162,completed
76,rigid,8959,8959,9793,0,834,834,completed
77,rigid,9376,9376,10585,0,1209,1209,completed
78,rigid,9409,9409,10185,0,776,776,completed
79,rigid,9572,9572,10267,0,695,695,completed
80,rigid,9843,9843,10318,0,475,475,completed
81,rigid,9872,9872,10486,0,614,614,completed
82,rigid,9899,9899,10665,0,766,766,completed
83,rigid,9899,9899,10478,0,579,579,completed
84,rigid,10599,10599,13626,0,3027,3027,completed
85,rigid,11538,11538,12177,0,639,639,completed
86,rigid,11554,11554,11992,0,438,438,completed
87,rigid,11636,11636,14621,0,2985,2985,completed
88,rigid,11839,11839,12712,0,873,873,completed
89,rigid,11913,11913,12541,0,628,628,completed
90,rigid,12608,12608,13245,0,637,637,completed
91,rigid,12756,12756,13355,0,599,599,completed
92,rigid,12756,12756,13086,0,330,330,completed
93,rigid,12825,12825,13505,0,680,680,completed
94,rigid,13553,13553,14347,0,794,794,completed
95,rigid,14260,14260,21478,0,7218,7218,completed
96,rigid,15509,15509,17741,0,2232,2232,completed
97,rigid,15654,15654,16449,0,795,795,completed
98,rigid,15796,15796,17959,0,2163,2163,completed
99,rigid,16171,16171,16786,0,615,615,completed
100,rigid,16178,16178,16930,0,752,752,completed
101,rigid,16328,16328,17081,0,753,753,completed
102,rigid,16555,16555,17560,0,1005,1005,completed
103,rigid,16555,16555,17422,0,867,867,completed
104,rigid,16555,16555,17893,0,1338,1338,completed
105,rigid,16556,16556,17134,0,578,578,completed
106,rigid,16556,16556,18275,0,1719,1719,completed
107,rigid,16556,16556,18003,0,1447,1447,completed
108,rigid,17200,17200,17654,0,454,454,completed
109,rigid,17469,17469,17977,0,508,508,completed
110,rigid,17967,17967,18475,0,508,508,completed
111,rigid,18265,18265,20735,0,2470,2470,completed
112,rigid,18453,18453,18934,0,481,481,completed
113,rigid,18535,18535,19126,0,591,591,completed
114,rigid,18669,18669,21202,0,2533,2533,completed
115,rigid,19428,19428,22148,0,2720,2720,completed
116,rigid,19434,19434,22014,0,2580,2580,completed
117,rigid,19434,19434,21993,0,2559,2559,completed
118,rigid,19434,19434,22324,0,2890,2890,completed
119,rigid,19435,19435,21424,0,1989,1989,completed
120,rigid,19435,19435,22406,0,2971,2971,completed
121,rigid,19435,19435,21761,0,2326,2326,completed
122,rigid,20544,20544,21202,0,658,658,completed
123,rigid,21169,21169,21787,0,618,618,completed
124,rigid,21450,21450,23409,0,1959,1959,completed
125,rigid,21611,21611,22196,0,585,585,completed
126,rigid,21758,21758,23167,0,1409,1409,completed
127,rigid,21758,21758,22849,0,1091,1091,completed
128,rigid,21758,21758,22624,0,866,866,completed
129,rigid,21758,21758,22586,0,828,828,completed
130,rigid,21758,21758,23062,0,1304,1304,completed
131,rigid,21758,21758,22697,0,939,939,completed
132,rigid,21990,21990,44867,0,22877,22877,completed
133,rigid,22180,22180,30902,0,8722,8722,completed
134,rigid,22389,22389,23606,0,1217,1217,completed
135,rigid,22523,22523,23054,0,531,531,completed
136,rigid,22614,22614,55045,0,32431,32431,completed
137,rigid,22836,22836,23380,0,544,544,completed
138,rigid,23431,23431,25836,0,2405,2405,completed
139,rigid,23431,23431,25952,0,2521,2521,completed
140,rigid,23431,23431,26310,0,2879,2879,completed
141,rigid,23431,23431,25884,0,2453,2453,completed
142,rigid,23432,23432,25776,0,2344,2344,completed
143,rigid,23432,23432,26485,0,3053,3053,completed
144,rigid,23432,23432,25228,0,1796,1796,completed
145,rigid,23691,23691,26026,0,2335,2335,completed
146,rigid,23691,23691,25801,0,2110,2110,completed
147,rigid,23691,23691,25742,0,2051,2051,completed
148,rigid,23691,23691,26322,0,2631,2631,completed
149,rigid,23691,23691,26352,0,2661,2661,completed
150,rigid,23691,23691,25933,0,2242,2242,completed
151,rigid,24000,24000,25892,0,1892,1892,completed
152,rigid,24307,24307,26672,0,2365,2365,completed
153,rigid,24441,24441,25116,0,675,675,completed
154,rigid,24580,24580,25352,0,772,772,completed
155,rigid,25696,25696,28777,0,3081,3081,completed
156,rigid,25696,25696,28680,0,2984,2984,completed
157,rigid,25696,25696,28387,0,2691,2691,completed
158,rigid,25696,25696,27742,0,2046,2046,completed
159,rigid,25697,25697,27654,0,1957,1957,completed
160,rigid,25697,25697,28137,0,2440,2440,completed
161,rigid,25697,25697,27803,0,2106,2106,completed
162,rigid,26305,26305,28267,0,1962,1962,completed
163,rigid,26305,26305,28276,0,1971,1971,completed
164,rigid,26305,26305,28291,0,1986,1986,completed
165,rigid,26307,26307,28059,0,1752,1752,completed
166,rigid,26311,26311,28418,0,2107,2107,completed
167,rigid,26313,26313,28052,0,1739,1739,completed
168,rigid,26314,26314,27787,0,1473,1473,completed
169,rigid,26759,26759,29629,0,2870,2870,completed
170,rigid,26818,26818,29247,0,2429,2429,completed
171,rigid,27398,27398,28222,0,824,824,completed
172,rigid,27398,27398,28254,0,856,856,completed
173,rigid,27398,27398,28917,0,1519,1519,completed
174,rigid,27398,27398,27972,0,574,574,completed
175,rigid,27398,27398,28504,0,1106,1106,completed
176,rigid,29604,29604,31458,0,1854,1854,completed
177,rigid,29927,29927,31682,0,1755,1755,completed
178,rigid,29938,29938,31734,0,1796,1796,completed
179,rigid,30415,30415,32906,0,2491,2491,completed
180,rigid,31653,31653,44404,3.63798e-12,12751,12751,completed
181,rigid,31698,31698,32382,0,684,684,completed
182,rigid,31715,31715,44475,0,12760,12760,completed
183,rigid,31735,31735,34391,0,2656,2656,completed
184,rigid,32062,32062,32737,0,675,675,completed
185,rigid,32074,32074,34365,0,2291,2291,completed
186,rigid,32074,32074,34072,0,1998,1998,completed
187,rigid,32074,32074,34743,0,2669,2669,completed
188,rigid,32074,32074,34074,0,2000,2000,completed
189,rigid,32395,32395,34229,0,1834,1834,completed
190,rigid,32597,32597,33456,0,859,859,completed
191,rigid,32597,32597,33452,0,855,855,completed
192,rigid,32597,32597,33462,0,865,865,completed
193,rigid,32597,32597,33162,0,565,565,completed
194,rigid,32597,32597,33324,0,727,727,completed
195,rigid,32597,32597,33729,0,1132,1132,completed
196,rigid,32597,32597,33535,0,938,938,completed
197,rigid,32614,32614,33067,0,453,453,completed
198,rigid,32753,32753,55693,0,22940,22940,completed
199,rigid,32777,32777,34935,0,2158,2158,completed
200,rigid,32976,32976,33445,0,469,469,completed
201,rigid,34209,34209,42686,0,8477,8477,completed
202,rigid,34919,34919,36587,0,1668,1668,completed
203,rigid,35197,35197,118005,0,82808,82808,completed
204,rigid,35225,35225,73949,0,38724,38724,completed
205,rigid,35226,35226,36996,0,1770,1770,completed
206,rigid,35330,35330,118159,0,82829,82829,completed
207,rigid,35431,35431,118260,0,82829,82829,completed
208,rigid,36378,36378,38729,0,2351,2351,completed
209,rigid,36379,36379,38554,0,2175,2175,completed
210,rigid,36379,36379,38203,0,1824,1824,completed
211,rigid,36379,36379,37997,0,1618,1618,completed
212,rigid,36379,36379,38373,0,1994,1994,completed
213,rigid,36379,36379,38293,0,1914,1914,completed
214,rigid,36379,36379,38340,0,1961,1961,completed
215,rigid,36498,36498,38030,0,1532,1532,completed
216,rigid,36794,36794,38503,0,1709,1709,completed
217,rigid,37839,37839,39614,0,1775,1775,completed
218,rigid,37840,37840,39615,0,1775,1775,completed
219,rigid,37840,37840,39460,0,1620,1620,completed
220,rigid,37841,37841,39450,0,1609,1609,completed
221,rigid,37841,37841,39179,0,1338,1338,completed
222,rigid,37841,37841,39565,0,1724,1724,completed
223,rigid,37841,37841,39753,0,1912,1912,completed
224,rigid,38100,38100,39683,0,1583,1583,completed
225,rigid,38144,38144,39757,0,1613,1613,completed
226,rigid,38150,38150,38557,0,407,407,completed
227,rigid,38322,38322,39002,0,680,680,completed
228,rigid,38476,38476,39484,0,1008,1008,completed
229,rigid,38577,38577,39665,0,1088,1088,completed
230,rigid,38640,38640,40357,0,1717,1717,completed
231,rigid,38641,38641,40557,0,1916,1916,completed
232,rigid,38641,38641,40146,0,1505,1505,completed
233,rigid,38641,38641,40089,0,1448,1448,completed
234,rigid,38641,38641,40525,0,1884,1884,completed
235,rigid,38641,38641,40367,0,1726,1726,completed
236,rigid,38641,38641,40561,0,1920,1920,completed
237,rigid,38641,38641,40926,0,2285,2285,completed
238,rigid,38641,38641,40288,0,1647,1647,completed
239,rigid,39184,39184,39844,0,660,660,completed
240,rigid,39456,39456,40309,0,853,853,completed
241,rigid,39456,39456,40970,0,1514,1514,completed
242,rigid,39458,39458,40553,0,1095,1095,completed
243,rigid,39458,39458,40026,0,568,568,completed
244,rigid,39608,39608,41250,0,1642,1642,completed
245,rigid,39641,39641,41472,0,1831,1831,completed
246,rigid,40018,40018,62744,0,22726,22726,completed
247,rigid,40096,40096,40553,0,457,457,completed
248,rigid,40462,40462,42542,0,2080,2080,completed
249,rigid,40462,40462,42664,0,2202,2202,completed
250,rigid,40463,40463,42079,0,1616,1616,completed
251,rigid,40463,40463,42051,0,1588,1588,completed
252,rigid,40463,40463,42037,0,1574,1574,completed
253,rigid,40463,40463,42385,0,1922,1922,completed
254,rigid,40463,40463,42112,0,1649,1649,completed
255,rigid,40599,40599,42231,0,1632,1632,completed
256,rigid,41522,41522,43358,0,1836,1836,completed
257,rigid,41633,41633,97352,0,55719,55719,completed
258,rigid,41962,41962,43647,0,1685,1685,completed
259,rigid,42636,42636,65317,0,22681,22681,completed
260,rigid,44322,44322,44667,0,345,345,completed
261,rigid,44337,44337,62943,0,18606,18606,completed
262,rigid,44394,44394,46658,0,2264,2264,completed
263,rigid,44408,44408,62944,0,18536,18536,completed
264,rigid,44549,44549,46223,0,1674,1674,completed
265,rigid,44549,44549,46255,0,1706,1706,completed
266,rigid,44930,44930,47046,0,2116,2116,completed
267,rigid,44930,44930,46595,0,1665,1665,completed
268,rigid,44930,44930,46862,0,1932,1932,completed
269,rigid,44930,44930,47383,0,2453,2453,completed
270,rigid,44930,44930,46401,0,1471,1471,completed
271,rigid,44930,44930,47067,0,2137,2137,completed
272,rigid,44930,44930,46501,0,1571,1571,completed
273,rigid,44930,44930,46703,0,1773,1773,completed
274,rigid,44930,44930,46616,0,1686,1686,completed
275,rigid,45134,45134,46805,0,1671,1671,completed
